ID,question,label,answerA,answerB,answerC,answerD,answerE
3HEADTGN2R6P4PNN02UQFUNYE5MRVR-2,Leslie asked his neighbor Samuel to turn the music down because _ was being too loud.,C,Leslie,Jeffrey,Samuel,Leslie,Natalie
3I7SHAD35MUH2UASTYJTVJPDTUVM7X-1,"Lawrence decided to come out of the closet, but Ian had no need to do so, because _ was gay.",C,Nick,Ian,Lawrence,Rachel,Steven
3I7SHAD35MUH2UASTYJTVJPDTUVM7X-2,"Lawrence decided to come out of the closet, but Ian had no need to do so, because _ was straight.",D,Angela,Jason,Nick,Ian,Lawrence
3AA88CN98P15RQ6QVVWDTJH68KVYKJ-1,Christine was able to write checks from the account but not Felicia because _ had a checking account.,C,Felicia,Samuel,Christine,Natalie,Lindsey
3S37Y8CWIAEVI8LUF039T3V2TCK4WZ-1,"Pantyhose suits Rachel, whereas Victoria has never been a fan. This is because _ likes her legs to feel constricted.",E,Craig,Victoria,Laura,Natalie,Rachel
3NI0WFPPIBUGP5ON5H33J66COOK063-1,Dennis decided to start a compost near the fence they shared with Craig because _ did not care what others thought.,B,Jeffrey,Dennis,Craig,Randy,Joel
3NI0WFPPIBUGP5ON5H33J66COOK063-2,Dennis decided to start a compost near the fence they shared with Craig but _ did not care for the smell.,D,Dennis,Cynthia,Mary,Craig,Eric
37G6BXQPLSZ8QDM1SXGGA0P7IOHQEJ-2,"Tanya was better at converting Fahrenheit to Kelvin compared to Rebecca, so the teacher helped _ .",E,Tanya,Jeffrey,Lindsey,Steven,Rebecca
3WJGKMRWVKNZ46YIRK41KDI5EJHCDH-1,"At the construction site, only Kenneth can drive the bulldozer, not Brian. _ has their license to do so.",C,Steven,Joel,Kenneth,Brian,Samuel
3WJGKMRWVKNZ46YIRK41KDI5EJHCDH-2,"At the construction site, only Kenneth can drive the bulldozer, not Brian. _ is waiting on their license to do so.",B,Nelson,Brian,Matthew,Kenneth,Donald
3VEI3XUCZTBCZ5QREQLR92YGSJOPRB-2,"The computer that Jessica was using belonged to Christine, so _ asked her to be very careful with it.",C,Rebecca,Jessica,Christine,Craig,Emily
3VEI3XUCZTBCZ5QREQLR92YGSJOPRB-1,"The computer that Jessica was using belonged to Christine, so _ tried to be very careful with it.",C,Joel,Christine,Jessica,Sarah,Megan
3O71U79SRD3IFHTR1ZT4I89H9Q9SM3-2,"When Samuel was a teen, he had anxiety, while Steven never did. _ was always more relaxed.",E,Samuel,Ryan,Joel,Brett,Steven
3O71U79SRD3IFHTR1ZT4I89H9Q9SM3-1,"When Samuel was a teen, he had anxiety, while Steven never did. _ was always more nervous.",B,Matthew,Samuel,Joseph,Steven,Angela
3WGZLY9VCHKIYE9YQACWQTYEVUL8DO-1,"Steven made sure to eat dinner, but Derrick didn't have time, so as a result _ got drunk at the party.",B,Derrick,Steven,Natalie,Joel,Jessica
3WGZLY9VCHKIYE9YQACWQTYEVUL8DO-2,"Steven made sure to eat dinner, but Derrick didn't have time, so as a result _ didn't get drunk at the party.",A,Derrick,Aaron,Kyle,Steven,Kevin
3MDKGGG61S1H5ELE3JRD3H8HLZH6TL-2,Jennifer had to have a lot less caution on the roads than Natalie because roads on which _ was driving were icy.,A,Natalie,Robert,Dennis,Jennifer,Amy
3MDKGGG61S1H5ELE3JRD3H8HLZH6TL-1,Jennifer had to have a lot less caution on the roads than Natalie because roads on which _ was driving were clear.,A,Jennifer,Rebecca,Natalie,Angela,Joseph
3WPCIUYH1CMGQN0TD6ZR9NI92JFDTR-2,Adam called Logan at work to warn about the neighbors house being on fire. _ was leaving work after the call.,C,Rachel,Joseph,Logan,Laura,Adam
30Y6N4AHYPUOGJOUPJIWHATJLR0RDK-1,Patricia was overall a dirtier person than Christine so _ got a lot of warts all the time.,D,Christine,Robert,Laura,Patricia,Mary
30Y6N4AHYPUOGJOUPJIWHATJLR0RDK-2,Patricia was overall a dirtier person than Christine so _ got a lesser amount of warts all the time.,D,William,Matthew,Samuel,Christine,Patricia
3T2HW4QDUXLN1GL1F4ZZYHZFNA59CO-2,Adam asked Hunter if they were planning on going to visit the doctor but _ did not know.,C,brown,grey,Hunter,Adam,Michael
334ZEL5JX6DRLVFWUHWHIEAEB9FSOZ-1,"When Kenneth fought last night, they were very aggressive with Ian, because _ had wanted this match for a long time and lost.",B,Cynthia,Kenneth,Samuel,Ian,Joel
334ZEL5JX6DRLVFWUHWHIEAEB9FSOZ-2,"When Kenneth fought last night, they were very aggressive with Ian, but _ had wanted this match for a long time and won.",E,Eric,Joel,Kevin,Kenneth,Ian
3UQVX1UPFUVS745MIFR0TTP08JI02M-1,Aaron ate cheap while he was in college while Adam spend all his money eating at restaurants. _ saved so much money during college.,A,Aaron,Derrick,Craig,Adam,Neil
3DZKABX2ZI364YZXY7SVY104LSACVX-1,"Robert wanted to swim in the hot tub at Benjamin's house, but _ was disappointed.",D,Aaron,Christopher,Benjamin,Robert,Jason
3DZKABX2ZI364YZXY7SVY104LSACVX-2,"Robert wanted to swim in the hot tub at Benjamin's house, but _ was gone.",B,Samuel,Benjamin,Robert,Jason,Leslie
33NKDW9FFZWD2C3ZIK5DEKLXUR7CXD-2,Ryan spent a lot more money at the greenhouse sale than Steven because _ doesn't have a plant obsession.,B,Brett,Steven,Ryan,Joseph,Natalie
33NKDW9FFZWD2C3ZIK5DEKLXUR7CXD-1,Ryan spent a lot more money at the greenhouse sale than Steven because _ has a plant obsession.,E,Craig,Joseph,Steven,Sarah,Ryan
3RWO3EJELJNO60RAGW6C3BG3O5T1PU-2,"Cynthia had to fire Lindsey this morning, so _ was called into the office for a private meeting.",D,Cynthia,Joseph,Craig,Lindsey,Steven
3RWO3EJELJNO60RAGW6C3BG3O5T1PU-1,"Cynthia had to fire Lindsey this morning, so _ called him into the office for a private meeting.",A,Cynthia,Rebecca,Lindsey,Lindsey,Amy
3VI0PC2ZA0YEB1028PE49KFEJVYOXA-2,The loan officer didn't offer a loan to Jennifer unlike Patricia because _ had fantastic credit.,A,Patricia,Jennifer,Samantha,Rebecca,Joseph
3VI0PC2ZA0YEB1028PE49KFEJVYOXA-1,The loan officer didn't offer a loan to Jennifer unlike Patricia because _ had horrible credit.,A,Jennifer,Megan,Steven,Patricia,Robert
3K3IX1W4S6P56Z53SHN5MELYZ1OAP8-1,"To avoid going to the day-long meeting at work, Kayla faked being sick unlike Betty, because _ was an irresponsible employee.",A,Kayla,Cynthia,Betty,Kyle,Rebecca
3K3IX1W4S6P56Z53SHN5MELYZ1OAP8-2,"To avoid going to the day-long meeting at work, Kayla faked being sick unlike Betty, because _ was a reliable employee.",C,doll,Kayla,Betty,Kayla,Donald
3E24UO25QZOMYXHZN4TEH9EMTFD6OC-2,Felicia had a broken headlight on their car but Betty had a broken taillight. _ bought a taillight at the auto store.,D,Lindsey,Kayla,Samantha,Betty,Felicia
3O0M2G5VC605CN9F2RHHNLZJ79A499-1,Ryan was angry and called Derrick a harsh and insulting name. _ offered an apology.,D,Craig,Amy,Derrick,Ryan,Neil
3O0M2G5VC605CN9F2RHHNLZJ79A499-2,Ryan was angry and called Derrick a harsh and insulting name. _ demanded an apology.,B,Ryan,Derrick,Eric,Randy,Aaron
3S37Y8CWI8YGOJMNV2R9157U5AJW4F-1,Angela took time and helped Sarah study for the upcoming math exam because _ had math proficiency.,A,Angela,Elena,Sarah,Laura,Amy
3S37Y8CWI8YGOJMNV2R9157U5AJW4F-2,Angela took time and helped Sarah study for the upcoming math exam because _ had math anxiety.,E,Rebecca,Christine,Angela,Eric,Sarah
3B286OTISGVOED1CH2ULHGNUJCWJAR-1,Emily had to unfollow a friend on facebook and Sarah didn't because _ thought the views were extreme.,B,Sarah,Emily,Kyle,Kevin,Matthew
3B286OTISGVOED1CH2ULHGNUJCWJAR-2,Emily had to unfollow a friend on facebook and Sarah didn't because _ thought the views were appropriate.,A,Sarah,Natalie,Kevin,Emily,Jason
3DIIW4IV8PTYNO2I6LNU0EYMQZ94I4-2,"Angela ate their vegetables and exercised, while Megan ate fried food and watched TV, _ had worse stamina.",A,Megan,Jennifer,Joseph,Angela,Samantha
3DIIW4IV8PTYNO2I6LNU0EYMQZ94I4-1,"Angela ate their vegetables and exercised, while Megan ate fried food and watched TV, _ had better stamina.",E,Elena,Megan,Maria,Jessica,Angela
3WGZLY9VCHKIYE9YQACWQTYE0G78DN-2,"Brett gave Kyle the mop and told them to mop the floor, because _ usually did less work.",D,Brett,Rebecca,Nick,Kyle,Randy
3WGZLY9VCHKIYE9YQACWQTYE0G78DN-1,"Brett gave Kyle the mop and told them to mop the floor, because _ usually did more work.",C,Kyle,coach,Brett,Dennis,Kyle
3SA4EMRVJXGOZB6SKD2CP6XUKZK0PY-2,I carried the rolled up carpet and the paint brush and I found the _ to be much lighter.,A,paint brush,carpet,shell,beam,wine glass
3SX4X51T82N2FOS9XFMQPC4GI66AO1-1,"The mall was closer to Lawrence than Dennis, so _ always went shopping and eating out there.",A,Lawrence,Natalie,Aaron,Neil,Dennis
3SX4X51T82N2FOS9XFMQPC4GI66AO1-2,"The mall was farther to Lawrence than Dennis, so _ always went shopping and eating out there.",C,Erin,Christine,Dennis,Lawrence,Christopher
3W1K7D6QSDVJX2B852X30LVQK65BZ2-1,Natalie tried to prevent Monica from entering the house because _ didn't want her to find the surprise gift.,C,Monica,Joseph,Natalie,Joel,Jeffrey
3W1K7D6QSDVJX2B852X30LVQK65BZ2-2,Natalie tried to prevent Monica from entering the house because _ was trying to find the surprise gift.,C,Lawrence,Natalie,Monica,Laura,Randy
3RQVKZ7ZRMX6PF563EC988ZOHYA72K-2,"Joseph was invited to attend Steven's wedding, and _ kissed the bride at the ceremony.",B,Brian,Steven,Matthew,Joseph,Jeffrey
3RQVKZ7ZRMX6PF563EC988ZOHYA72K-1,"Joseph was invited to attend Steven's wedding, and _ met the bride at the ceremony.",B,Steven,Joseph,Mary,Rachel,Jeffrey
3KTZHH2ONKT0WXEIN1NZ1H9GXMP8MM-2,Jason was a more adventerous eater than Nick but _ loved to eat quail eggs.,A,Nick,Jason,Amy,Eric,Joel
3KTZHH2ONKT0WXEIN1NZ1H9GXMP8MM-1,Jason was a more adventerous eater than Nick but _ hated to eat quail eggs.,C,Brian,Elena,Jason,Logan,Nick
3QO7EE372Q1AJAAHI6EQ9SJMF3KBQ8-1,Matthew prevented more balls from passing them than Brian because _ was a better ball player.,D,Brian,Eric,Craig,Matthew,Logan
3QO7EE372Q1AJAAHI6EQ9SJMF3KBQ8-2,Matthew prevented less balls from passing them than Brian although _ was a better ball player.,B,Benjamin,Brian,Natalie,Matthew,Samantha
3P7RGTLO6EB4V88NFPIXQXZZAD4AK6-1,"Carrie fostered Mary in their home when they were young, because _ wanted to give them security.",B,Jennifer,Carrie,Samantha,Christopher,Mary
3P7RGTLO6EB4V88NFPIXQXZZAD4AK6-2,"Carrie fostered Mary in their home when they were young, and _ wanted to give them gratitude.",C,Samantha,Carrie,Mary,Megan,Patricia
3N5YJ55YXG153ETQC2ADIPG3ZMNANC-1,Joel was the person who fed Craig's dog after dinner so  _ didn't have to.,E,Kenneth,Dennis,Carrie,Craig,Joel
3N5YJ55YXG153ETQC2ADIPG3ZMNANC-2,Joel was the person who fed Craig's dog after dinner so _  got paid.,E,Michael,Eric,Joel,Lawrence,Craig
3R868ACW4SA0UUKC1QDH9YYFCHEZGD-1,Jason had a green card while Samuel was a citizen so _ couldn't become qualified to be president of the U.S.,A,Jason,Brett,woods,Lindsey,Samuel
3R868ACW4SA0UUKC1QDH9YYFCHEZGD-2,Jason had a green card while Samuel was a citizen so _ could become qualified to be president of the U.S.,D,Natalie,Christopher,Angela,Samuel,Jason
3PZDSVZ3J5FQ1PD9310M5MU37FHN4A-2,"Since Cynthia broke their ankle yesterday and Samantha's leg had fully healed, _ did not need to use crutches to move around.",A,Samantha,Matthew,Kyle,Amy,Cynthia
3PZDSVZ3J5FQ1PD9310M5MU37FHN4A-1,"Since Cynthia broke their ankle yesterday and Samantha's leg had fully healed, _ needed to use crutches to move around.",B,Mary,Cynthia,Christopher,Samantha,Samuel
33TGB4G0LPFFU463K8O3BWXTPT2XTW-2,Choosing paint was easier for Emily than Mary because _ had a weak knowledge of color theory.,D,Craig,Emily,Rachel,Mary,Rebecca
33TGB4G0LPFFU463K8O3BWXTPT2XTW-1,Choosing paint was easier for Emily than Mary because _ had a strong knowledge of color theory.,C,Mary,Kevin,Emily,Amy,Elena
3YD0MU1NC4FVUI0AGT5OEQILSLUA7H-2,Kayla drank more wine than Rachel at the wine tasting because _ enjoyed chatting and forgot to drink it.,C,Aaron,Mary,Rachel,Kayla,Christopher
3YD0MU1NC4FVUI0AGT5OEQILSLUA7H-1,"Kayla drank more wine than Rachel at the wine tasting, because _  enjoyed drinking and forgot to spit it out.",C,Aaron,Samantha,Kayla,Rachel,Kyle
3PEG1BH7AEP9EIDFL3ITL8J5NANKBY-2,"Logan always grows a better garden than Kyle, mostly because _ has a natural black thumb.",A,Kyle,Logan,Christopher,Sarah,Samuel
3PEG1BH7AEP9EIDFL3ITL8J5NANKBY-1,"Logan always grows a better garden than Kyle, mostly because _ has a natural green thumb.",D,Ryan,Kyle,Samuel,Logan,Megan
366FYU4PTI3MFAO6FSWJEEDZLUGEKY-1,"Laura took a lot less damage in the fight than Maria, because _ was a more skilled fighter.",A,Laura,Cynthia,Rachel,Logan,Maria
366FYU4PTI3MFAO6FSWJEEDZLUGEKY-2,"Laura took a lot more damage in the fight than Maria, because _ was a more skilled fighter.",E,Monica,William,Laura,Angela,Maria
3G3AJKPCXLQKDOHNA39XM2SABYN4YH-1,"Rebecca was aware Tanya had been diagnosed with diabetes, so _ did not offer her cake.",A,Rebecca,Matthew,Tanya,Kayla,Steven
3EN4YVUOUE60AQ95SCMZ1OYSKX5XJ9-1,"Brett had worse audio speakers than Randy, so _ had music that sounded more muffled.",E,Lindsey,Jason,Christopher,Randy,Brett
3EN4YVUOUE60AQ95SCMZ1OYSKX5XJ9-2,"Brett had worse audio speakers than Randy, so _ had music that sounded more crisp.",E,Brett,Craig,Steven,Christopher,Randy
3UYRNV2KITXRKQ0BF4QZMYA89548N1-2,"Lawrence caused the hazard that Nick had to clean up, so _ felt resentful throughout the restoration.",D,Kyle,Lawrence,Logan,Nick,Rachel
3UYRNV2KITXRKQ0BF4QZMYA89548N1-1,"Lawrence caused the hazard that Nick had to clean up, so _ felt guilty throughout the restoration.",D,Matthew,Aaron,Jason,Lawrence,Nick
3IHWR4LC7DBZ6PPKIOD7HQERN5HI80-1,Betty was tired of the drama Tanya was causing on social media. _ deleted social media.,C,Donald,Kayla,Betty,Tanya,teddy
3BS6ERDL935VU0QAXVFY6F2NP6C6DV-1,Megan's memory is a lot sharper than Rebecca's is due to _ being a lot younger.,E,Angela,Betty,Rebecca,Nick,Megan
3BS6ERDL935VU0QAXVFY6F2NP6C6DV-2,Megan's memory is a lot sharper than Rebecca's is due to _ being a lot older.,A,Rebecca,Laura,Megan,Brian,Sarah
3KLL7H3EGFFCFV9K4XIW1QLSRWOVHY-2,"Victoria always rode their bike behind Christine in traffic, because _ was more confident cycling.",A,Christine,Samantha,Leslie,Victoria,Joseph
36QZ6V158BR1SPY0A1KQ9IQBMMXUS2-2,"Amy found being around people exhausting but Maria loved it, so _ went to the party alone.",A,Maria,Elena,Laura,Amy,William
36QZ6V158BR1SPY0A1KQ9IQBMMXUS2-1,"Amy loved being around people but Maria found it exhausting, so _ went to the party alone.",E,Ryan,Jason,Maria,Kevin,Amy
3OB6JN3A9QNRKDU72CHZ00GDU1LMRI-1,"Kayla has a muscular body while Jessica does not, mostly due to the fact that _ spends much time pumping iron.",B,Aaron,Kayla,Jessica,Rachel,Cynthia
3OB6JN3A9QNRKDU72CHZ00GDU1LMRI-2,"Kayla has a muscular body while Jessica does not, mostly due to the fact that _ spends no time pumping iron.",C,Aaron,Kayla,Jessica,Eric,Monica
3P888QFVX3SF8F0J2D7CNEVDY02OQD-1,"Dennis gives his money to the homeless whenever he can as opposed to Aaron, because _ has a large salary.",C,Christopher,Aaron,Dennis,Kyle,Samantha
3P888QFVX3SF8F0J2D7CNEVDY02OQD-2,"Dennis gives his money to the homeless whenever he can as opposed to Aaron, because _ has a small salary.",D,Natalie,Emily,Dennis,Aaron,Joel
3909MD9T21VBZOWSEH5MY1LTBYOFEI-2,Robert got up early in order to prepare fresh meat for his loyal customer Brian because _ was going to be hungry.,B,Michael,Brian,Rebecca,Robert,Matthew
3909MD9T21VBZOWSEH5MY1LTBYOFEI-1,Robert got up early in order to prepare fresh meat for his loyal customer Brian because _ was a butcher.,D,Natalie,Brian,Rebecca,Robert,Emily
3ZURAPD28A1CFN2G2TA7RH2ZMFTF1O-2,Adam is a better athlete than Joseph however in basketball _ is taller so is better at that sport.,A,Joseph,Brian,Jennifer,Adam,Christine
3V7ICJJAZAEO0GOC0BVDERU9QS4B4E-2,Carrie is more career focused than Elena because _ has a trust fund to fall back on.,B,Samuel,Elena,Rebecca,Amy,Carrie
3V7ICJJAZAEO0GOC0BVDERU9QS4B4E-1,Carrie is more career focused than Elena because _ does not have a trust fund to fall back on.,C,Samantha,Jason,Carrie,Elena,Neil
3FDWKV9VCPGYUULVQ4O4X9R6WF2UMH-2,"She used an air freshener in the bathroom but not in the living room, because the _ smelled good.",A,living room,walls,garden,Bank of America,bathroom
3U74KRR67MJAIASZI21UDU6VNCSTN2-1,"Jessica fell down and hit her head, Patricia did not therefore _ had a swelling bumb on her head.",A,Jessica,Steven,Patricia,Lawrence,Samuel
3U74KRR67MJAIASZI21UDU6VNCSTN2-2,"Jessica fell down and hit her head, Patricia did not therefore _  did not have a swelling bumb on her head.",C,Jessica,Joseph,Patricia,Samuel,William
3WGCNLZJKHMFH3OKBNFH3HZEA2DD1B-2,"Maria was going to visit Patricia in Florida, but the humidity did not bother _ .",E,Mary,Maria,Maria,Robert,Patricia
3WGCNLZJKHMFH3OKBNFH3HZEA2DD1B-1,"Maria was going to visit Patricia in Florida, but the humidity got to _ rather quickly.",D,Logan,Patricia,William,Maria,Samuel
3EHIMLB7F7XZAUE0C6VMHEDCNR58HY-1,"Monica told Katrina she needed to soften the frosting before putting it on the cake, and _ suggested to use cream to do so.",A,Monica,Katrina,Rachel,Randy,Laura
3EGKVCRQFWQ4YN2WPIJKUGYGLOCBYY-1,"Since Donald told Christopher his illness,  _ has spent more time at home taking care of the kids.",B,Samantha,Donald,Dennis,Natalie,Christopher
3EGKVCRQFWQ4YN2WPIJKUGYGLOCBYY-2,"Since Donald told Christopher his illness,  _ has spent more time on bed instead of taking care of the kids.",C,Leslie,Donald,Christopher,Carrie,Randy
3L7SUC0TTUS3KJA88ZYKG4FQQXD0M2-1,Maria showed Cynthia how to clean their engine since _ had extensive knowledge about cars and trucks.,E,Patricia,Elena,Cynthia,Samuel,Maria
3L7SUC0TTUS3KJA88ZYKG4FQQXD0M2-2,Maria showed Cynthia how to clean their engine since _ had limited knowledge about cars and trucks.,B,Laura,Cynthia,Joel,Joseph,Maria
3IQ9O0AYW6XI49H8LMO28MAE1GYITH-2,Benjamin drank Dennis's juice when they weren't looking last night so _ was looking for the bottle.,E,Rebecca,Christopher,Cynthia,Benjamin,Dennis
3IQ9O0AYW6XI49H8LMO28MAE1GYITH-1,Benjamin drank Dennis's juice when they weren't looking last night so _ was hiding the bottle.,C,Nelson,Joseph,Benjamin,Dennis,Dennis
367O8HRHKIM2BR4LVVT8WESHNPB4SN-2,Sarah always wiped down their kitchen counter after every meal but Betty let them go. _ always had problems with ants in the kitchen.,B,doll,Betty,Craig,Sarah,Donald
367O8HRHKIM2BR4LVVT8WESHNPB4SN-1,Sarah always wiped down their kitchen counter after every meal but Betty let them go. _ never had problems with ants in the kitchen.,D,Kevin,Jason,Betty,Sarah,Joseph
3RHLQY6EDVIW92L3Y5YJ1F6HM604DW-1,Jessica asked Tanya to go to the dance because _ didn't have a date yet.,D,Samantha,Robert,Tanya,Jessica,Megan
306996CF6WI78HRTDTCBGTN6E6TB1W-1,Amy bought a new storage bin from Monica at the hardware store because _ is a homeowner.,A,Amy,Samuel,Monica,Angela,Christopher
306996CF6WI78HRTDTCBGTN6E6TB1W-2,Amy bought a new storage bin from Monica at the hardware store because _ is a store owner.,C,Rebecca,Laura,Monica,Rachel,Amy
3P458N04Q1FLA5CQ1T47A9O3PIU2XI-1,"Benjamin liked to eat citrus fruits in the summer but Lawrence does not like them, so _ bought some citric fruit from the store.",E,Cynthia,Christine,Joseph,Lawrence,Benjamin
3P458N04Q1FLA5CQ1T47A9O3PIU2XI-2,"Benjamin liked to eat citrus fruits in the summer but Lawrence does not like them, so _ threw out some citric fruit that was given to them from the store.",E,Elena,Benjamin,Lindsey,Robert,Lawrence
3KVQ0UJWPXJYK2QN97AJ6XD80QF5WT-1,"Sarah did not recognize Samantha in her costume at first, but then _ heard her speak.",A,Sarah,Eric,Joseph,Samantha,Natalie
