ID,question,label,option1,option2
3ZCC2DXSD9IF5KUEJ894UPKPZAEYYM-2,It was easier for us to pick the apples than the oranges because the _ were higher up in the trees.,2,oranges,apples
371DNNCG440PF35VC0CBVXG0YG8T8R-2,Brian needed to apply lotion more frequently than Adam due to _ 's naturally oily skin.,2,Adam,Brian
3NSM4HLQNT8XNGC61OBG4HEL1EYQQY-1,"I couldn't decide if I wanted to drink cognac tonight, but when my choices were between cognac and beer, I stayed class and picked _ .",1,cognac,beer
3NSM4HLQNT8XNGC61OBG4HEL1EYQQY-2,"I couldn't decide if I wanted to drink cognac tonight, but when my choices were between cognac and beer, I stayed cheap and picked _ .",2,beer,cognac
307L9TDWJ06KDITCNL73NFQ6OWQN38-1,I sent a sick relative a card and a plant but he's allergic to the plant so the _ was thrown away.,1,plant,card
307L9TDWJ06KDITCNL73NFQ6OWQN38-2,I sent a sick relative a card and a plant but he's allergic to the plant so the _ was kept.,2,card,plant
3N2YPY1GI8C0VLIIEWAQGNOFZH8EVF-2,"The dog food outweighed the drink, hence James decided to add more drink because the _ is lighter.",2,drink,food
3N2YPY1GI8C0VLIIEWAQGNOFZH8EVF-1,"The dog food outweighed the drink, hence James decided to add more drink because the _ is heavier.",1,food,drink
3VQTAXTYN3JNHEIRFHMVRVS3P01UBJ-2,Monica needed a passport while Victoria did not because _ was traveling within her country.,2,Victoria,Monica
3BO3NEOQM0FDPDIZFMXLDHKMI6MAIW-2,Mr. Farmer's son noticed a hole in the wooden fence so he tried hitting a golf ball through it; he didn't realize that the _ was too tiny.,2,hole,ball
3BO3NEOQM0FDPDIZFMXLDHKMI6MAIW-1,Mr. Farmer's son noticed a hole in the wooden fence so he tried hitting a golf ball through it; he didn't realize that the _ was too large.,1,ball,hole
3IJ95K7NDXA6D56TY22NEBR622KGNP-1,"In order to clean his mess, the boy brought napkins and towels. However, the _ were too weak.",1,napkins,towels
3IJ95K7NDXA6D56TY22NEBR622KGNP-2,"In order to clean his mess, the boy brought napkins and towels. However, the _ were too strong.",2,towels,napkins
3P0I4CQYVY5KSCW5EM6IF3DZM0FOWB-1,"insects like butterflies are attracted to bright colors and not the dull colors, the _ are attractive.",1,bright,dull
3P0I4CQYVY5KSCW5EM6IF3DZM0FOWB-2,"insects like butterflies are attracted to bright colors and not the dull colors, the _ are ugly.",2,dull,bright
3O4VWC1GEW49033KOP3B2ALGKWB3JY-2,Katrina trained Tanya to do aerobic exercise because _ wanted to be in great shape.,2,Tanya,Katrina
3O4VWC1GEW49033KOP3B2ALGKWB3JY-1,Katrina trained Tanya to do aerobic exercise because _ was a trainer in great shape.,1,Katrina,Tanya
3EHVO81VN7ZWTJTMXJY7U2EC2FB1HJ-2,"I cannot stand broccoli, so my wife tried frying it.  I liked it better soggy than crispy, so I ate the _ broccoli.",2,soggy,crispy
3EHVO81VN7ZWTJTMXJY7U2EC2FB1HJ-1,"I cannot stand broccoli, so my wife tried frying it.  I liked it better crispy than soggy, so I ate the _ broccoli.",1,crispy,soggy
36U4VBVNQQRPRAYNVCKLJ8LF0ZOURI-2,Callie went on a liquid diet through a tube but was in pain because the _ is restrictive.,2,diet,tube
36U4VBVNQQRPRAYNVCKLJ8LF0ZOURI-1,Callie went on a liquid diet through a tube but was in pain because the _ is painful.,1,tube,diet
3L1EFR8WWT3FA364M8D0EPWARH39FH-1,"Tanya had to take a flight to a different country while Maria had to go down the street, so _ traveled by plane.",1,Tanya,Maria
33QQ60S6AUW1RGEO1Z16ZCKTSIS0UE-2,Jim was happy to trade my desk for his computer.  He thinks the _ will work badly.,2,computer,desk
33QQ60S6AUW1RGEO1Z16ZCKTSIS0UE-1,Jim was happy to trade my desk for his computer . He thinks the _ will work great.,1,desk,computer
3KWGG5KP6J0NEB5OKFR4B5HRZHVCMI-1,"John's new chest he purchased for himself would not fit through his front doorway, the _ was too large.",1,chest,doorway
3KWGG5KP6J0NEB5OKFR4B5HRZHVCMI-2,"John's new chest he purchased for himself would not fit through his front doorway, the _ was too small.",2,doorway,chest
37S0QRNUFDULB8CET0DGWZ8MFNK88Y-1,"To clean my floors I use a broom and sometimes also use a mop, since I want to be quick today I am using the _ on the floor.",1,broom,mop
37S0QRNUFDULB8CET0DGWZ8MFNK88Y-2,"To clean my floors I use a broom and sometimes also use a mop, since I want to be thorough today I am using the _ on the floor.",2,mop,broom
36BTXXLZ2XMQAC48G6T364NM2V3R4G-1,"We didn't like the consultant because he reccommended a car instead of a train, because the _ was expensive.",1,car,train
36BTXXLZ2XMQAC48G6T364NM2V3R4G-2,"We didn't like the consultant because he reccommended a car instead of a train, because the _ was cheap.",2,train,car
3D1UCPY6GINZAB68HJIK5I0BYOY38G-2,John threw a punch at the window and got it broken when fighting with Jill. The _ is weak.,2,window,punch
3D1UCPY6GINZAB68HJIK5I0BYOY38G-1,John threw a punch at the window and got it broken when fighting with Jill. The _ is strong.,1,punch,window
3ZVPAMTJWPH6MSXSB7V4FTKPS0CRG3-1,Joey bought some caramel glazing to use for bread decoration but the _ was too big.,1,bread,glazing
3ZVPAMTJWPH6MSXSB7V4FTKPS0CRG3-2,Joey bought some caramel glazing to use for bread decoration but the _ was not enough.,2,glazing,bread
3AC6MFV69KGEUQFNLWVZUYAGMXWZH8-2,Cynthia began crying at the end of a movie. and Victoria laughed loudly so the parents reprimanded _ .,2,Victoria,Cynthia
3D42WVSDHA995TDJEIHG54DAV60FY0-1,"The dog was able to drink easily from the bowl, but not the pan, because the _ was short.",1,bowl,pan
3D42WVSDHA995TDJEIHG54DAV60FY0-2,"The dog was able to drink easily from the bowl, but not the pan, because the _ was tall.",2,pan,bowl
3B9J25CZ25BQC6IT4CNQNEGXMOGCSS-2,Jennifer is a real asshole but Katrina is not. _ has a lot of good friends.,2,Katrina,Jennifer
3XABXM4AJ3JRHCCAFUUGIQTM8VXQ8L-2,James took out the carpet the dog pooped on and laid a mat because the _ is clean.,2,mat,carpet
3XABXM4AJ3JRHCCAFUUGIQTM8VXQ8L-1,James took out the carpet the dog pooped on and laid a mat because the _ is dirty.,1,carpet,mat
3FBEFUUYRMJCQIM5XJ0W8CIPXKN6AB-2,"Carrie persuaded Victoria to go into the pig pen and bring out a bowl, because _ was brave around animals.",2,Victoria,Carrie
3P0I4CQYVY5KSCW5EM6IF3DZMZUOWO-2,"In my opinion, oak is a far superior wood than pine, because the _ is very weak.",2,pine,oak
3P0I4CQYVY5KSCW5EM6IF3DZMZUOWO-1,"In my opinion, oak is a far superior wood than pine, because the _ is very strong.",1,oak,pine
3VEI3XUCZTBCZ5QREQLR92YGSDDRPQ-2,James could see the other side of the room through the plate unlike the board that was there before. Definitely the _ is opaque.,2,board,plate
3VEI3XUCZTBCZ5QREQLR92YGSDDRPQ-1,James could see the other side of the room through the plate unlike the board that was there before. Definitely the _ is transparent.,1,plate,board
3OYHVNTV5TWTXC2OP8NFRSJ4ZSLKOO-1,The turtle saw a race and a piece of lettuce. He chose the _ because he was full.,1,race,piece of lettuce
3E9VAUV7BYSE92WB32VOR32IWKPAY4-1,Adam followed the instructions for eating after getting wisdom teeth removed from Steven because _ was his patient.,1,Adam,Steven
3CIS7GGG67X0I6TI960LK1MWL5FUEC-2,The kids were excited to leave school to go to the party because the _ was boring.,2,school,party
3CIS7GGG67X0I6TI960LK1MWL5FUEC-1,The kids were excited to leave school to go to the party because the _ was fun.,1,party,school
3P458N04Q1FLA5CQ1T47A9O3UWKX20-2,To prepare for the meal the chef only cooked the meat and not the vegetable because the _ was all ready.,2,vegetable,meat
3P458N04Q1FLA5CQ1T47A9O3UWKX20-1,To prepare for the meal the chef only cooked the meat and not the vegetable because the _ was raw.,1,meat,vegetable
3GS542CVJX122VCM0UCRKBT5VR695Z-1,The pill could not be crushed under that wood that it was placed. The _ it too soft.,1,wood,pill
3GS542CVJX122VCM0UCRKBT5VR695Z-2,The pill could not be crushed under that wood that it was placed. The _ it too hard.,2,pill,wood
3UUSLRKAUL1EY04FG5KQCT2JPVA7D6-1,"I prefer sending emails much more than I like sending letters, because the _ are convenient.",1,emails,letters
3UUSLRKAUL1EY04FG5KQCT2JPVA7D6-2,"I prefer sending emails much more than I like sending letters, because the _ are inconvenient.",2,letters,emails
3XU9MCX6VQQG7YPLCSAFDPQOIFS2RC-2,"Shawn bought a guitar that came with a case and an extra string, but the _ was too big for the car.",2,case,string
3XU9MCX6VQQG7YPLCSAFDPQOIFS2RC-1,"Shawn bought a guitar that came with a case and an extra string, but the _ got lost in the car.",1,string,case
3CESM1J3EKH9XVP8YOWOQ1FHRXB6WZ-1,"John could not see the fish in the tank, but clearly saw the fish in the aquarium, because the water in the _ was dirty.",1,tank,aquarium
3CESM1J3EKH9XVP8YOWOQ1FHRXB6WZ-2,"John could not see the fish in the tank, but clearly saw the fish in the aquarium, because the water in the _ was clean.",2,aquarium,tank
302U8RURJZZPV2WONX19ECUGPELNVS-2,Latoya was running and could see through the forest but not the garden because the _ was dense.,2,garden,forest
302U8RURJZZPV2WONX19ECUGPELNVS-1,Latoya was running and could see through the forest but not the garden because the _ was sparse.,1,forest,garden
3O2Y2UIUCQSZRZPVQ54P4YAQ2DJKFU-2,Keeping to a daily routine was easier for Monica than Victoria because _ had very little self discipline.,2,Victoria,Monica
3BJKPTD2QCAVX8KRB9IBMEB5OA7RTG-2,"Angela was more in love than Katrina was, and _ was indifferent if she should lose her.",2,Katrina,Angela
3XDSWAMB246TTF2NW6ALKCP4XETCQ5-2,Jennifer didn't mind doing ironing but Tanya couldn't stand it. _ spent a good sum of money at the dry cleaners.,2,Tanya,Jennifer
3X878VYTIEGBWKIB7BFG0T5414S7FB-2,"Bob wanted to add insulation to the wall of his house, but the _ was too thick.",2,insulation,wall
3X878VYTIEGBWKIB7BFG0T5414S7FB-1,"Bob wanted to add insulation to the wall of his house, but the _ was too thin.",1,wall,insulation
33NOQL7T9OXL1FEUIS1THLHHOWJZ8B-2,"The windows of Brad's home need replacing, while the doors are fine. So, the _ are likely newer.",2,doors,windows
33NOQL7T9OXL1FEUIS1THLHHOWJZ8B-1,"The windows of Brad's home need replacing, while the doors are fine. So, the _ are likely rotting.",1,windows,doors
3IH9TRB0FDDWPE4631GSUEFR21OI19-1,Tim went to ride his motorbike down the coast this morning and checked the tire pressure which was low enough to not ride the _ down the coast today.,1,motorbike,coast
3IH9TRB0FDDWPE4631GSUEFR21OI19-2,Tim went to ride his motorbike down the coast this morning and checked the tire pressure which was high enough to safely ride down the _ today.,2,coast,motorbike
3OB6JN3A9QNRKDU72CHZ00GDZH2MR0-1,The little boy tried to store his pet gecko in the cage but the _ was too large.,1,gecko,cage
3OB6JN3A9QNRKDU72CHZ00GDZH2MR0-2,The little boy tried to store his pet gecko in the cage but the _ was too small.,2,cage,gecko
3I01FDIL6M67CZ79AT3VG2LBEDM2DF-2,"The scarf Bob's mother made for him would not fit around his neck, the _ was too large.",2,neck,scarf
3I01FDIL6M67CZ79AT3VG2LBEDM2DF-1,"The scarf Bob's mother made for him would not fit around his neck, the _ was too small.",1,scarf,neck
3TX9T2ZCBBFBL59J0TTZNZ8BUWIZWF-1,The old plastic caps were replaced by wooden corks because the _ were very leaky.,1,caps,corks
3TX9T2ZCBBFBL59J0TTZNZ8BUWIZWF-2,The old plastic caps were replaced by wooden corks because the _ were very watertight.,2,corks,caps
3QXFBUZ4ZMUY2KP9F1Q9K478YB3UGI-2,"Kenneth was less concerned with the environment than Adam , so _ never used plastic bags.",2,Adam,Kenneth
32XN26MTXZHJE1SN8NX5GR01L5B0L9-1,Adam was very good at performing tricks but Hunter was not. _ amazed all their friends at parties.,1,Adam,Hunter
3NSCTNUR2ZL1DPNK82ERO8GHDIKA5M-1,Scott saw his company's profit sheet and asked for a raise. It was denied because the _ was too big.,1,raise,profit
3NSCTNUR2ZL1DPNK82ERO8GHDIKA5M-2,Scott saw his company's profit sheet and asked for a raise. It was denied because the _ was too small.,2,profit,raise
3WGZLY9VCHKIYE9YQACWQTYE0FXD8G-2,"The woman furrowed her eyebrows, because between a bike and car, the _ was going faster.",2,car,bike
3WGZLY9VCHKIYE9YQACWQTYE0FXD8G-1,"The woman raised her eyebrows, because between a bike and car, the _ was going faster.",1,bike,car
322ZSN9Z5GIOW2IT0XMYEL0V1G1T4M-2,Cynthia bought mats to show Victoria how to do meditation because _ was a very nervous person.,2,Victoria,Cynthia
37VUR2VJ6C35CBI6BRK6JBHXRCJC1G-2,So _ turned off the fan because Christine was hot while Victoria was cold for some reason.,2,Victoria,Christine
30IRMPJWD1XBOETB1YGJDLCIZ27RKQ-1,"In Japan, a superhighway was scheduled to be built over the span of ten years, but the budget ran out. The _ was never realized.",1,superhighway,budget
30IRMPJWD1XBOETB1YGJDLCIZ27RKQ-2,"In Japan, a superhighway was scheduled to be built over the span of ten years, but the budget ran out. The _ was not enough.",2,budget,superhighway
3KTCJ4SCVGZ3R8VQ4I2KU9Y0VJ41MF-1,"The teacher did not know what was the worst injuries between a broken hand or foot. She said that with the _ , you couldn't write.",1,hand,foot
3KTCJ4SCVGZ3R8VQ4I2KU9Y0VJ41MF-2,"The teacher did not know what was  the worst injuries  between a broken hand or foot. She said that with the _ , you couldn't walk.",2,foot,hand
36D1BWBEHPFPAICT7KEYRQWDBKV2M7-2,"Megan took Erin's dog for a groom, knowing _ cared very much for the animal.",2,Erin,Megan
3EAWOID6MVB14V3O6PBBVYMC7PWV0U-1,"The tattoo would not work on his arm, but was great on his chest, as the _ was too narrow for the artwork.",1,arm,chest
3EAWOID6MVB14V3O6PBBVYMC7PWV0U-2,"The tattoo would not work on his arm, but was great on his chest, as the _ was wide enough for the artwork.",2,chest,arm
31S7M7DAGGOKUAPE6PLF0226NZ9TLM-2,"Quinn felt he was more brave when using the sword and not the gun, because the _ required distant engagement.",2,gun,sword
31S7M7DAGGOKUAPE6PLF0226NZ9TLM-1,"Quinn felt he was more brave when using the sword and not the gun, because the _ required closer engagement.",1,sword,gun
32PT7WK7DMDWXH3SETH0ZCQ3FDKD32-1,"Erin was intuitive and compassionate, while Jessica was egotistical and selfish. _ was an excellent friend to have.",1,Erin,Jessica
3W9XHF7WGKT9A47WLP9EL2PRYZWKT2-2,I could not forgive the hurt and regret he made me feel as much as I love him because the _ is too weak.,2,love,regret
3W9XHF7WGKT9A47WLP9EL2PRYZWKT2-1,I could not forgive the hurt and regret he made me feel as much as I love him because the _ is too strong.,1,regret,love
39XCQ6V3KY20QNBHIPXF83EVCK8566-1,"Learning to face your obstacles was a lesson Victoria learned in life earlier than Patricia, _ was the oldest of the two.",1,Victoria,Patricia
3DFYDSXB2WYTZXG339ZCPJBG2M6UJ3-2,"When he wanted to transition a firefighter, they told him he was too short and weak. The _ issue was easier to resolve.",2,weak,short
3DFYDSXB2WYTZXG339ZCPJBG2M6UJ3-1,"When he wanted to transition a firefighter, they told him he was too short and weak. The _ issue was harder to resolve.",1,short,weak
334ZEL5JX8T6FKE3EF8HACYN5OMSOF-1,"She always spray the room with an aromatizante after he smokes a cigarette there, because the _ smells nice.",1,aromatizante,cigarette
334ZEL5JX8T6FKE3EF8HACYN5OMSOF-2,"She always spray the room with an aromatizante after he smokes a cigarette there, because the _ smells bad.",2,cigarette,aromatizante
3NZ1E5QA61FLQORJYEQNBHOVJIBB5V-2,"Sara told her husband he should use the sheet to hang himself and not the scarf, because the _ was shorter.",2,scarf,sheet
3NZ1E5QA61FLQORJYEQNBHOVJIBB5V-1,"Sara told her husband he should use the sheet to hang himself and not the scarf, because the _ was longer.",1,sheet,scarf
3S8A4GJRD5HWI6P38ERS4ZW3KPTV60-1,"The elastic band could stretch between the chairs but not around the beds, as the _ were close to each other.",1,chairs,beds
3S8A4GJRD5HWI6P38ERS4ZW3KPTV60-2,"The elastic band could stretch between the chairs but not around the beds, as the _ were far from each other.",2,beds,chairs
3OJX0UFJ0Z54TL3UHX8Z0PXD6JI9UF-2,"Paul served the chocolate milk in a glass instead of the plastic cup, because the _ was unbroken.",2,glass,cup
3OJX0UFJ0Z54TL3UHX8Z0PXD6JI9UF-1,"Paul served the chocolate milk in a glass instead of the plastic cup, because the _ was cracked.",1,cup,glass
30OITAWPBQ1ZOZXAHY10HA8NCE89HC-1,Adam was more likely to go to the market than Jason because _ was nearly out of groceries.,1,Adam,Jason
3ZVPAMTJWPH6MSXSB7V4FTKPT08GRP-1,"They chose to dye the shirt instead of paint it during the festival, since the _ was more vibrant.",1,dye,paint
3ZVPAMTJWPH6MSXSB7V4FTKPT08GRP-2,"They chose to dye the shirt instead of paint it during the festival, since the _ was more dull.",2,paint,dye
3KTCJ4SCVGZ3R8VQ4I2KU9Y0VMMM1O-2,"She put mustard on the sandwiches, but not on the fries, because she thought the _ had been served tasty.",2,fries,sandwiches
